# path	newest_branch	holder_count
control-gateway-state/active-work/revisions/000000000022-d5e93ade758762d7e29ba9e2bbce2b0d5e62071676e0ca6686844c29385b0ed1.json	control-gateway-state/active-work/second-shift-control-gateway-dev-recovery-001	3
control-gateway-state/active-work/revisions/000000000023-085b5ad886fd2594bc3415c229fbbb5ed6cef150a8a93c6e04da5859ccad17a8.json	control-gateway-state/active-work/second-shift-control-gateway-dev-recovery-001	3
control-gateway-state/active-work/revisions/000000000024-d5e93ade758762d7e29ba9e2bbce2b0d5e62071676e0ca6686844c29385b0ed1.json	control-gateway-state/active-work/second-shift-control-gateway-dev-recovery-001	3
control-gateway-state/active-work/revisions/000000000025-085b5ad886fd2594bc3415c229fbbb5ed6cef150a8a93c6e04da5859ccad17a8.json	control-gateway-state/active-work/second-shift-control-gateway-dev-recovery-001	3
control-gateway-state/active-work/revisions/000000000026-d5e93ade758762d7e29ba9e2bbce2b0d5e62071676e0ca6686844c29385b0ed1.json	control-gateway-state/active-work/second-shift-control-gateway-dev-recovery-001	2
control-gateway-state/active-work/revisions/000000000027-085b5ad886fd2594bc3415c229fbbb5ed6cef150a8a93c6e04da5859ccad17a8.json	control-gateway-state/active-work/second-shift-control-gateway-dev-recovery-001	1
control-gateway-state/active-work/revisions/000000000028-18e5dbefce2428383c2d431d2c4f096fee2d2c0d42caf2811827660eba673b64.json	control-gateway-state/active-work/second-shift-control-gateway-dev-recovery-001	1
control-gateway-state/active-work/revisions/000000000029-b62ea75ac37e789d20a4d840aaa6a1a186210ed6190c75924f03a4efdc3d9f2f.json	control-gateway-state/active-work/second-shift-control-gateway-dev-recovery-001	1
control-gateway-state/active-work/revisions/000000000030-1bfd291af9be161dee62407b83ad9bd43af3d450172c15236f9487114099f297.json	control-gateway-state/active-work/second-shift-control-gateway-dev-recovery-001	1
control-gateway-state/active-work/revisions/000000000031-ef770ff4adf6b77c1890b8b45f97b425dc17dc7e4a01b810d6c011a7f70215dd.json	control-gateway-state/active-work/second-shift-control-gateway-dev-recovery-001	1
