# path	newest_branch	holder_count
controller-v2/src/controller_v2/__init__.py	controller-v2/foundation-002-rebuild	1
controller-v2/src/controller_v2/store.py	controller-v2/foundation-002-rebuild	1
controller-v2/src/durable-claim-authority.js	controller-v2/execution-001b-forensic-restart	2
controller-v2/src/durable-command-inbox.js	controller-v2/foundation-003-rebind	2
controller-v2/src/durable-command-ingress.js	controller-v2/execution-001b-forensic-restart	6
controller-v2/src/durable-journal.js	controller-v2/execution-001b-forensic-restart	13
controller-v2/src/errors.js	controller-v2/execution-001b-forensic-restart	13
controller-v2/src/execution-graph-kernel.js	controller-v2/execution-001b-forensic-restart	2
controller-v2/src/external-effect-authority.js	controller-v2/execution-001b-forensic-restart	5
controller-v2/src/git-data-journal.js	controller-v2/foundation-002b	1
controller-v2/src/github-app-token-provider.js	controller-v2/execution-001b-forensic-restart	11
controller-v2/src/github-authority-inspector.js	controller-v2/execution-001b-forensic-restart	11
controller-v2/src/github-checkpoint-anchor.js	controller-v2/execution-001b-forensic-restart	12
controller-v2/src/github-command-inbox-transport.js	controller-v2/foundation-003-rebind	2
controller-v2/src/github-control-state-bootstrap.js	controller-v2/execution-001b-forensic-restart	11
controller-v2/src/github-durable-journal.js	controller-v2/execution-001b-forensic-restart	12
controller-v2/src/github-git-data-client.js	controller-v2/foundation-002b	1
controller-v2/src/github-git-transport.js	controller-v2/execution-001b-forensic-restart	12
controller-v2/src/github-journal-publisher.js	controller-v2/execution-001b-forensic-restart	11
controller-v2/src/ingress-audit.js	controller-v2/foundation-003-rebind	2
controller-v2/src/ingress-authority-preflight.js	controller-v2/foundation-003-rebind	2
controller-v2/src/journal-integrity.js	controller-v2/execution-001b-forensic-restart	13
controller-v2/src/kernel-v4.js	controller-v2/foundation-002b	1
controller-v2/src/kernel.js	controller-v2/execution-001b-forensic-restart	13
controller-v2/src/lifecycle.js	controller-v2/execution-001b-forensic-restart	4
controller-v2/src/live-c1-runner.js	controller-v2/foundation-002b	1
controller-v2/src/live-c2-admission.js	controller-v2/foundation-002b	1
controller-v2/src/live-c2-initialize.js	controller-v2/foundation-002b	1
controller-v2/src/live-journal-qualification.js	controller-v2/foundation-002b	1
controller-v2/src/local-command-intake.js	controller-v2/execution-001b-forensic-restart	3
controller-v2/src/operation-plan.js	controller-v2/foundation-002b	1
controller-v2/src/projection.js	controller-v2/execution-001b-forensic-restart	5
controller-v2/src/recovery-v4.js	controller-v2/foundation-002b	1
controller-v2/src/recovery.js	controller-v2/execution-001b-forensic-restart	13
controller-v2/src/semantic-events.js	controller-v2/execution-001b-forensic-restart	13
controller-v2/src/simulated-git-data.js	controller-v2/foundation-002b	1
controller-v2/src/storage-maintenance.js	controller-v2/execution-001b-forensic-restart	13
controller-v2/src/strict-json.js	controller-v2/execution-001b-forensic-restart	3
controller-v2/src/subject.js	controller-v2/execution-001b-forensic-restart	13
controller-v2/src/worker-assignment.js	controller-v2/foundation-002b	1
controller-v2/src/worker-dispatch-kernel.js	controller-v2/execution-001b-forensic-restart	1
controller-v2/test-support/command-contender.js	controller-v2/execution-001b-forensic-restart	13
controller-v2/test-support/crash-writer.js	controller-v2/execution-001b-forensic-restart	13
controller-v2/test-support/fake-git-transport.js	controller-v2/execution-001b-forensic-restart	12
controller-v2/test-support/lease-contender.js	controller-v2/execution-001b-forensic-restart	13
controller-v2/test/admission-contract-regression.test.js	controller-v2/execution-001b-forensic-restart	2
controller-v2/test/admission.test.js	controller-v2/execution-001b-forensic-restart	2
controller-v2/test/authoritative-github-control-state.test.js	controller-v2/execution-001b-forensic-restart	11
controller-v2/test/authority-ports.test.js	controller-v2/execution-001b-forensic-restart	13
controller-v2/test/authority-preflight.test.js	controller-v2/execution-001b-forensic-restart	11
controller-v2/test/claim-recovery.test.js	controller-v2/execution-001b-forensic-restart	2
controller-v2/test/command-inbox.test.js	controller-v2/foundation-002b	1
controller-v2/test/control-state-activation-closure.test.js	controller-v2/execution-001b-forensic-restart	9
controller-v2/test/durable-claim-authority.test.js	controller-v2/execution-001b-forensic-restart	2
controller-v2/test/durable-command-inbox.test.js	controller-v2/foundation-003-rebind	2
controller-v2/test/durable-command-ingress.test.js	controller-v2/execution-001b-forensic-restart	6
controller-v2/test/durable-journal.test.js	controller-v2/execution-001b-forensic-restart	13
controller-v2/test/execution-graph-kernel.test.js	controller-v2/execution-001b-forensic-restart	2
controller-v2/test/external-effect-authority.test.js	controller-v2/execution-001b-forensic-restart	5
controller-v2/test/external-effect-durability-barrier.test.js	controller-v2/execution-001b-forensic-restart	5
controller-v2/test/failure-injection.test.js	controller-v2/execution-001b-forensic-restart	13
controller-v2/test/fixtures/lifecycle-owner-child.js	controller-v2/execution-001b-forensic-restart	4
controller-v2/test/git-data-journal-faults.test.js	controller-v2/foundation-002b	1
controller-v2/test/git-data-journal.test.js	controller-v2/foundation-002b	1
controller-v2/test/github-anchor.test.js	controller-v2/execution-001b-forensic-restart	12
controller-v2/test/github-app-token-provider.test.js	controller-v2/execution-001b-forensic-restart	11
controller-v2/test/github-authority-inspector.test.js	controller-v2/execution-001b-forensic-restart	11
controller-v2/test/github-control-state-bootstrap.test.js	controller-v2/execution-001b-forensic-restart	11
controller-v2/test/github-git-data-client.test.js	controller-v2/foundation-002b	1
controller-v2/test/github-git-transport.test.js	controller-v2/execution-001b-forensic-restart	12
controller-v2/test/github-journal-boundary.test.js	controller-v2/foundation-002b	1
controller-v2/test/github-journal-publisher.test.js	controller-v2/execution-001b-forensic-restart	11
controller-v2/test/github-journal.test.js	controller-v2/execution-001b-forensic-restart	12
controller-v2/test/ingress-audit-wake.test.js	controller-v2/foundation-003-rebind	2
controller-v2/test/ingress-authority-preflight.test.js	controller-v2/foundation-003-rebind	2
controller-v2/test/journal-integrity.test.js	controller-v2/execution-001b-forensic-restart	13
controller-v2/test/kernel-v4-operation-plan.test.js	controller-v2/foundation-002b	1
controller-v2/test/kernel.test.js	controller-v2/execution-001b-forensic-restart	13
controller-v2/test/lifecycle.test.js	controller-v2/execution-001b-forensic-restart	4
controller-v2/test/live-c1-runner.test.js	controller-v2/foundation-002b	1
controller-v2/test/live-c2-admission.test.js	controller-v2/foundation-002b	1
controller-v2/test/live-c2-initialize.test.js	controller-v2/foundation-002b	1
controller-v2/test/live-journal-qualification.test.js	controller-v2/foundation-002b	1
controller-v2/test/local-command-intake.test.js	controller-v2/execution-001b-forensic-restart	3
controller-v2/test/migration.test.js	controller-v2/execution-001b-forensic-restart	13
controller-v2/test/operation-plan.test.js	controller-v2/foundation-002b	1
controller-v2/test/projection-checkpoint.test.js	controller-v2/execution-001b-forensic-restart	5
controller-v2/test/protocol-primitives.test.js	controller-v2/execution-001b-forensic-restart	13
controller-v2/test/recovery.test.js	controller-v2/execution-001b-forensic-restart	13
controller-v2/test/storage-maintenance.test.js	controller-v2/execution-001b-forensic-restart	13
controller-v2/test/worker-assignment.test.js	controller-v2/foundation-002b	1
controller-v2/test/worker-dispatch-kernel.test.js	controller-v2/execution-001b-forensic-restart	1
controller-v2/tests/README.md	controller-v2/foundation-005	6
controller-v2/tests/crash_child.py	controller-v2/foundation-005	6
controller-v2/tests/test_acceptance_denominator.py	controller-v2/foundation-005	5
controller-v2/tests/test_authority_epoch.py	controller-v2/foundation-002-rebuild	1
controller-v2/tests/test_crash_recovery.py	controller-v2/foundation-005	6
controller-v2/tests/test_fencing.py	controller-v2/foundation-005	6
controller-v2/tests/test_foundation.py	controller-v2/foundation-005	7
controller-v2/tests/test_hardening.py	controller-v2/foundation-005	7
controller-v2/tests/test_intake.py	controller-v2/foundation-005	2
controller-v2/tests/test_lifecycle.py	controller-v2/foundation-005	3
controller-v2/tests/test_proof_boundaries.py	controller-v2/foundation-005	5
controller-v2/tests/test_reliability.py	controller-v2/foundation-005	4
